miss-distance [m]
64.89487486
19.02400837
24.66201077
14.66237099
14.75703005
15.70170131
30.37929284
28.28568179
30.14618032
29.61211902
27.89175802
23.66285094
21.35341014
24.42776638
14.68399028
14.37340086
14.52094585
15.05996721
18.23890991
22.24536391
23.14715415
22.04903314
21.7593133
20.85445454
21.24424913
22.19475631
24.68459185
108.9772612
108.8289064
102.4945474
90.38498957
73.25048492
55.36099926
36.52310042
20.3622904
19.99792197
40.25444875
58.89180933
71.28589771
79.10717325
78.27270702
70.93671428
59.42735438
21.19845608
19.20024983
15.4721903
40.66186375
60.93987604
80.9195678
94.11942363
104.1068414
108.9193104
201.8152089
199.5187791
184.9781513
158.6072692
117.5066644
78.91043093
5.702359913
30.55915517
55.89615931
102.451482
154.8829709
179.9943484
189.2793029
184.3494993
164.35466
132.583354
92.26968134
24.9751316
16.00374733
57.99717266
97.03399606
144.7840861
173.4954078
192.751892
201.9964416
297.3612817
290.7027377
264.7046723
223.301116
171.6470162
103.6127502
35.0548886
49.23601032
109.41198
183.5294619
242.5408028
281.8985725
296.3900352
287.3326148
254.7049132
209.8462545
145.9431481
72.7080024
13.8519073
75.47839451
149.6382609
197.7006737
242.7798658
276.4968565
295.4740533
20.06827884
21.59213063
23.29802091
28.19813367
17.253579
16.9815752
16.84817449
16.74219891
16.7806624
16.82173687
16.82177235
16.77393412
16.77450414
16.73544097
16.62669599
16.7960062
17.1710799
17.41804854
17.82438534
18.37163149
18.89717477
19.24518032
19.5856174
19.3643401
18.95827712
18.52790437
18.06153153
17.61488023
17.24424234
88.68029326
88.88134621
82.52288953
70.97566886
53.2442671
38.43297658
19.62918161
22.67028964
41.3687361
62.14513157
81.012631
95.30356319
104.5128613
103.3154562
95.17158686
82.63531835
63.25842123
43.92418155
19.72036662
19.02258665
37.61428764
58.71298679
72.44824618
83.41028152
88.59819939
180.3985087
177.8508259
162.4551511
130.0839676
97.89814225
60.94950917
5.864500801
44.81290235
41.38380842
145.9563359
182.9979915
195.3550407
205.387296
201.4279318
191.6581122
159.8603759
118.7035985
69.73448508
20.99669122
27.12216623
78.82924492
110.1441959
151.4396924
171.697097
180.3565744
272.3763509
266.6502817
244.2577126
203.1479755
144.4990214
87.08212799
34.96279366
29.90339871
33.70074344
211.5645951
271.6139619
308.0332106
358.702631
346.2430071
309.3857225
246.5102812
171.6479023
98.93551325
20.04149171
53.27269206
111.4202383
181.5671894
225.2369067
254.4319147
270.3654651
31.79856292
37.71639165
45.63300127
54.00201865
66.36786184
66.8643813
65.74328116
63.30659975
62.35321451
61.62846067
61.18284559
65.52846359
65.5839497
61.70771725
62.47791756
63.44806736
64.15984604
65.71156321
66.99849837
83.33303259
69.36730498
70.07837129
71.59549646
74.83220594
74.81686066
74.34578698
72.25889951
68.1154682
66.99393171
66.91205992
34.52593675
35.73587007
28.78344626
19.13926453
12.13447601
33.39297103
56.49242149
90.50298633
113.6259737
135.3620314
152.1752715
162.8480803
167.5892684
164.6374945
155.8390228
141.9831569
121.7508612
100.2270699
74.78859741
51.7001978
17.26396036
15.5935114
18.82082577
27.93822122
34.48827177
122.2548557
118.7886464
103.2370739
93.07726974
60.13455838
15.57488295
18.96384023
116.7092317
165.6732767
196.6734189
233.2664162
256.8273944
293.4630463
285.1410082
239.1393323
203.9184796
170.2956688
124.2023365
75.28219837
20.2272607
22.53044704
66.69193508
94.75149128
112.8620673
122.2530088
226.6823505
219.6189732
191.654673
144.5187971
20.87395946
64.06020941
33.06276488
143.3308081
206.8227536
274.629067
343.4225351
373.918292
369.1757116
358.5038716
321.8422723
304.4763722
229.8770247
147.4830121
74.71877807
1.856851351
71.38271328
123.0126194
185.1051586
213.6193317
226.545085
75.3202584
85.54263126
92.60798742
98.44769781
120.7110202
119.4767822
118.305142
116.5208575
114.3790912
113.4034966
14.80744317
112.7026382
114.2363
116.3813106
118.0683504
120.0721948
121.3125263
122.5466537
122.850231
123.1275267
122.4404634
121.6150928
14.55396513
119.658315
120.5338373
121.1227368
121.5742022
121.1904414
120.6753424
32.72852475
36.10959895
44.11940289
57.78469623
75.07703601
94.70216276
14.61026497
138.0565698
152.79975
173.3439811
191.6218897
202.5923045
206.4700461
203.5930674
193.7353442
175.5519615
156.9145933
141.251443
13.125609
95.41381448
74.91111913
61.61754137
45.07904971
31.59171366
32.71920717
66.9164882
57.70782424
39.99680889
21.34387168
5.004730054
73.45108823
5.739914196
156.7048385
205.5828033
247.2831763
275.2652374
304.8609019
307.6990209
288.0123478
274.367741
267.2890756
223.2323681
160.3772401
15.54443151
69.74796827
18.76283017
13.22669577
27.80405626
61.16730424
66.93532334
170.3196614
155.994306
120.7848732
77.11371911
41.96097006
21.27970141
14.16708538
184.658369
258.2800932
326.4706477
357.2924543
381.806745
386.6690926
354.8560639
323.8635601
296.0749075
270.799469
189.0603674
14.41632004
45.68123113
16.61498278
81.3340931
126.4321791
152.7789541
170.335537
103.5942504
107.5377009
110.7335188
114.808465
115.2686174
139.9582944
138.7332814
137.5805087
135.8489288
134.6675965
132.4812817
14.81239206
131.8025942
134.0026331
135.7340998
138.1054269
139.2327415
140.4594399
141.6602736
142.0818556
142.3617292
142.0146481
140.8020762
139.0383959
138.4598119
139.6044135
140.3125833
140.8295396
140.4321202
139.9559341
58.4030103
60.98322955
67.09180075
80.34892461
93.56906095
113.2812304
133.6464835
151.1713427
174.4185503
198.4109401
214.5799448
226.008471
229.7637327
227.0228587
217.1747727
201.4823563
179.4070825
155.4786316
136.1515174
146.8340993
93.81254361
79.50668116
69.97908072
61.71979789
58.40125726
42.44561575
37.45091952
21.53844161
23.59750952
59.01938373
93.96524363
135.6914582
178.9646125
229.3487299
267.4578607
289.8208064
318.1389681
321.3013461
300.1550735
286.1297141
289.3489667
245.3494853
190.9914867
132.6231148
89.70254622
53.92037814
7.770451641
21.58471038
24.40732758
42.45101791
141.1633323
128.6895162
90.60146109
82.3248974
54.64219521
73.16669459
141.3513874
208.5396716
277.9023057
342.3795926
377.971147
403.4352944
423.250513
401.7769949
344.044919
308.697058
292.0579442
217.4734648
128.8822513
64.77382783
9.633896779
30.45321481
106.8199505
130.9882449
141.155521
114.483675
112.2418856
109.1607719
104.8098311
120.8448762
120.169331
118.4886713
116.9523001
115.7564441
114.209735
113.3455805
113.9903333
115.3891599
116.8551623
118.9681774
120.059151
121.2862913
122.523893
123.7080485
123.5116747
123.7506163
123.0850802
122.0910032
121.2170454
121.8073458
122.0449573
122.1496655
121.5501642
120.8411405
15.62491936
16.08145293
37.12853104
54.67000586
72.77552283
93.55395425
115.4207928
140.087492
156.0266259
173.5936221
193.456948
204.5935842
208.5497968
205.7495308
195.5515859
177.1690185
161.6695681
144.3242209
118.7780075
97.123115
75.21444243
60.65543882
18.66866138
14.06311443
15.61245986
72.08497191
62.85450694
45.15946953
22.55147799
29.55793541
70.1732991
116.8031251
159.5297559
207.7726884
252.3781396
282.5476004
296.888138
300.4599193
296.4628097
306.7635373
272.6845232
208.9469979
164.7951792
116.5725871
71.46499237
18.28762018
12.45469832
27.45160338
28.97136423
71.9746244
177.5926723
161.1788845
130.4316198
93.64707084
46.88151594
9.166129946
23.07444654
185.3750704
263.9726928
332.0522365
365.2543886
387.2147737
374.8318775
362.4132683
333.9988596
303.4309046
276.3100147
179.4514069
115.5373411
47.1964579
14.69722983
81.26412778
126.5512219
158.3469838
177.6876256
99.69150776
93.14133291
85.80064038
76.43911831
66.9221411
67.0377452
65.56202329
65.38219578
63.8153201
63.68484065
64.16947158
64.70808825
65.01026769
63.55329121
64.32380491
65.1685716
65.76505265
67.64096206
68.87949551
70.03609972
71.00688611
71.74180222
73.99492254
14.58424793
74.02424556
73.5423743
71.99719441
70.13910036
68.33356357
66.90843263
18.3970746
19.38751574
19.03098627
13.85039386
10.81569531
36.97248474
60.72073569
90.2328029
113.5125837
135.4005848
152.3222583
162.9775042
167.2073884
164.4980479
155.5780326
141.3965095
120.7489692
99.45603328
73.82563186
50.7596659
9.755766222
